Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
titanic,7,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,171,49,0,77.72727273,22.27272727,0,0.394518086,0.213243556,0.330365703,73.04526545,86.54454832,199.931131,158.0620385,41.86909246,0.908777868,0.718463811,0.190314057,56.87354516,0.258516114,6192.363554,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.445294279,0.554705721,0.222727273,0.80315882,0.777272727,0.742945585,0.465696065,0.755600718,0.765499384,0.680677745,0.777272727,0,0.018,0,0.015625,0,15.625,125382,122586,15043,100,64.09090909,?
titanic,7,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,178,42,0,80.90909091,19.09090909,0,0.500702475,0.202900019,0.320720976,69.50215058,84.0179587,199.931131,154.7226781,45.20845291,0.908777868,0.7032849,0.205492968,65.70185156,0.29864478,7153.585201,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.809090909,0.371147814,0.628852186,0.190909091,0.824474698,0.809090909,0.78881587,0.547411081,0.741043577,0.761795835,0.742302544,0.809090909,0,0.02,0,0.03125,0,31.25,125326,122586,15043,99.54545455,64.24242424,?
titanic,7,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,174,46,0,79.09090909,20.90909091,0,0.429087217,0.205272216,0.319145799,70.31473188,83.60531603,199.931131,151.088817,48.84231394,0.908777868,0.68676735,0.222010518,63.97113821,0.290777901,6965.145985,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.790909091,0.431423317,0.568576683,0.209090909,0.830133808,0.790909091,0.757420608,0.512204607,0.778287173,0.786828936,0.69805466,0.790909091,0,0.019,0,0.015625,0,15.625,125302,122586,15043,100,64.39393939,?
titanic,7,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,175,45,0,79.54545455,20.45454545,0,0.439029918,0.199388353,0.31117296,68.29925105,81.51670409,199.931131,141.9328267,57.99830427,0.908777868,0.645149212,0.263628656,67.19303667,0.305422894,7315.944701,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.795454545,0.429257362,0.570742638,0.204545455,0.842900656,0.795454545,0.76142614,0.530334364,0.812458644,0.817623759,0.702443569,0.795454545,0,0.018,0,0.03125,0,31.25,125102,122586,15043,100,63.63636364,?
titanic,7,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,173,47,0,78.63636364,21.36363636,0,0.414097915,0.208293635,0.322496982,71.3497005,84.4832118,199.931131,153.1957427,46.73538829,0.908777868,0.696344285,0.212433583,61.61584367,0.280072017,6708.702677,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.786363636,0.44096237,0.55903763,0.213636364,0.826996972,0.786363636,0.750822857,0.500217286,0.761272332,0.775830601,0.689218839,0.786363636,0,0.021,0,0.015625,0,15.625,125118,122586,15043,99.54545455,63.93939394,?
titanic,7,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,176,44,0,80,20,0,0.485598895,0.193253987,0.302684533,66.19796174,79.29302556,199.931131,138.7875812,61.14354979,0.908777868,0.630852642,0.277925226,72.97005835,0.331682083,7944.943974,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.8,0.368106626,0.631893374,0.2,0.8049053,0.8,0.782360627,0.518537782,0.828386426,0.827775821,0.736498258,0.8,0.001,0.023,0,0.015625,0,15.625,127374,122586,15043,99.54545455,63.78787879,?
titanic,7,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,170,50,0,77.27272727,22.72727273,0,0.37393284,0.214577334,0.333751974,73.50214268,87.43163591,199.931131,161.0678111,38.86331991,0.908777868,0.732126414,0.176651454,55.91820866,0.254173676,6088.346987,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.772727273,0.46220643,0.53779357,0.227272727,0.807468531,0.772727273,0.733472075,0.457431171,0.725068532,0.74944474,0.666908915,0.772727273,0,0.019,0,0.03125,0,31.25,130302,122586,15043,100,64.54545455,?
titanic,8,1,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,174,47,0,78.73303167,21.26696833,0,0.4275558,0.204440779,0.324545241,69.87615102,84.80974704,201.5633873,154.1857207,47.37766664,0.912051526,0.697672944,0.214378582,64.18022055,0.290408238,6990.646333,0,0,0,0,1,221,0,0,0,0,0,0,NaN,NaN,0.787330317,0.425753136,0.574246864,0.212669683,0.819514062,0.787330317,0.75546784,0.50189259,0.764215138,0.777535168,0.698411777,0.787330317,0,0.021,0,0.015625,0,15.625,125185,122525,15104,100,64.55505279,?
titanic,8,2,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,169,52,0,76.47058824,23.52941176,0,0.35942029,0.214771027,0.331498923,73.19089977,86.34084793,210.7253913,180.2018721,30.52351925,0.953508558,0.815393086,0.138115472,58.13262902,0.26304357,6362.54904,0,0,0,0,1,220,1,1,0,0,0,0,0,0.004524887,0.764705882,0.465261438,0.534738562,0.235294118,0.788989442,0.764705882,0.724646368,0.435066432,0.769233283,0.772596,0.441021338,0.764705882,0,0.018,0,0.03125,0,31.25,139881,122525,15104,99.09502262,64.40422323,?
titanic,8,3,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,220,176,44,0,80,20,0,0.463355139,0.202464282,0.320712104,69.35289139,84.01563448,199.931131,151.1290172,48.80211378,0.908777868,0.686950078,0.22182779,65.37128382,0.297142199,7117.59315,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.8,0.404972115,0.595027885,0.2,0.828673835,0.8,0.772618633,0.530809044,0.749993687,0.769319648,0.719224968,0.8,0,0.018,0,0.015625,0,15.625,139950,122525,15104,100,63.93939394,?
titanic,8,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,172,48,0,78.18181818,21.81818182,0,0.414569243,0.213579867,0.329171607,73.16046655,86.23173579,199.931131,163.5789073,36.35222361,0.908777868,0.743540488,0.16523738,57.55861541,0.26163007,6266.953665,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.781818182,0.428382129,0.571617871,0.218181818,0.800685814,0.781818182,0.7519476,0.474921037,0.759854429,0.762817204,0.693699965,0.781818182,0,0.017,0,0.015625,0,15.625,125254,122586,15043,99.09090909,64.09090909,?
titanic,8,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,175,45,0,79.54545455,20.45454545,0,0.448775056,0.207332723,0.322075377,71.020546,84.3727655,199.931131,152.4370054,47.49412557,0.908777868,0.692895479,0.215882389,61.44030629,0.279274119,6689.590254,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.795454545,0.414511167,0.585488833,0.204545455,0.825207337,0.795454545,0.766307162,0.518973652,0.757160412,0.773411515,0.710856041,0.795454545,0,0.022,0,0.015625,0,15.625,130310,122586,15043,100,63.93939394,?
titanic,8,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,171,49,0,77.72727273,22.27272727,0,0.389165911,0.211616882,0.33071825,72.48805817,86.63690345,199.931131,157.5751374,42.35599359,0.908777868,0.716250624,0.192527244,57.44403904,0.261109268,6254.478646,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.452667377,0.547332623,0.222727273,0.811093288,0.777272727,0.740219574,0.470100208,0.746289819,0.76588829,0.675994109,0.777272727,0.001,0.022,0,0.03125,0,31.25,125078,122586,15043,100,63.48484848,?
titanic,8,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,177,43,0,80.45454545,19.54545455,0,0.468658728,0.199736358,0.310646234,68.41845784,81.37871994,199.931131,143.0116322,56.91949877,0.908777868,0.650052874,0.258724994,67.97370294,0.308971377,7400.943259,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.804545455,0.410179257,0.589820743,0.195454545,0.848319129,0.804545455,0.774421636,0.55321298,0.779137915,0.796738656,0.719778429,0.804545455,0,0.018,0,0.015625,0,15.625,125134,122586,15043,100,63.78787879,?
titanic,8,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,173,47,0,78.63636364,21.36363636,0,0.419231633,0.205693033,0.316317271,70.45888025,82.86433805,199.931131,146.6001633,53.33096767,0.908777868,0.666364379,0.242413489,62.78708073,0.285395821,6836.22639,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.786363636,0.433589272,0.566410728,0.213636364,0.818212256,0.786363636,0.753437602,0.49486837,0.816003403,0.81575757,0.693711307,0.786363636,0,0.02,0,0.015625,0,15.625,127470,122586,15043,100,64.54545455,?
titanic,8,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,177,43,0,80.45454545,19.54545455,0,0.477809671,0.196341102,0.311947517,67.25543405,81.7196117,199.931131,145.9639838,53.96714717,0.908777868,0.663472654,0.245305214,70.07261993,0.318511909,7629.472306,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.804545455,0.395433062,0.604566938,0.195454545,0.832126451,0.804545455,0.778851608,0.5425141,0.796200019,0.797964604,0.727463916,0.804545455,0,0.019,0,0.015625,0,15.625,125278,122586,15043,99.54545455,63.63636364,?
titanic,8,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,173,47,0,78.63636364,21.36363636,0,0.43410683,0.209976441,0.322808573,71.92613534,84.564838,199.931131,154.9396389,44.99149205,0.908777868,0.704271086,0.204506782,60.14833651,0.27340153,6548.921221,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.786363636,0.411469979,0.588530021,0.213636364,0.799607556,0.786363636,0.760520773,0.484880223,0.741847055,0.759602831,0.706041222,0.786363636,0,0.019,0,0.015625,0,15.625,130222,122586,15043,100,64.09090909,?
titanic,9,1,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,178,43,0,80.54298643,19.45701357,0,0.480682004,0.194770598,0.309772779,66.57096391,80.9494262,201.5633873,143.2196905,58.34369684,0.912051526,0.648052898,0.263998628,72.84116448,0.329598029,7934.014794,0,0,0,0,1,221,0,0,0,0,0,0,NaN,NaN,0.805429864,0.395474607,0.604525393,0.194570136,0.840455101,0.805429864,0.778470781,0.553271367,0.780714019,0.799187545,0.727840307,0.805429864,0,0.019,0,0.015625,0,15.625,124697,122525,15104,100,63.80090498,?
titanic,9,2,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,220,171,49,0,77.72727273,22.27272727,0,0.394518086,0.213105581,0.332346252,72.998003,87.06338454,199.931131,160.1853211,39.74580987,0.908777868,0.728115096,0.180662772,56.68187441,0.257644884,6171.494537,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.445294279,0.554705721,0.222727273,0.80315882,0.777272727,0.742945585,0.465696065,0.737358586,0.755150936,0.680677745,0.777272727,0,0.019,0,0.015625,0,15.625,139950,122525,15104,100,63.78787879,?
titanic,9,3,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,178,43,0,80.54298643,19.45701357,0,0.477110157,0.197615958,0.309616175,67.34469745,80.64135743,210.7253913,163.0052719,47.72011939,0.953508558,0.737580416,0.215928142,71.793843,0.324859018,7857.753116,0,0,0,0,1,220,1,1,0,0,0,0,0,0.004524887,0.805429864,0.402652086,0.597347914,0.194570136,0.844480581,0.805429864,0.775525537,0.558418326,0.777742584,0.791769383,0.484633431,0.805429864,0,0.019,0,0.03125,0,31.25,139881,122525,15104,99.54751131,63.80090498,?
titanic,9,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,166,54,0,75.45454545,24.54545455,0,0.323847467,0.221055788,0.345350231,75.72129716,90.46998353,199.931131,172.0167487,27.9143823,0.908777868,0.781894312,0.126883556,50.56959423,0.229861792,5505.992485,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.754545455,0.485616444,0.514383556,0.245454545,0.774703963,0.754545455,0.712149841,0.396161851,0.71188203,0.731482523,0.640261628,0.754545455,0,0.02,0,0.015625,0,15.625,130238,122586,15043,99.54545455,64.54545455,?
titanic,9,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,174,46,0,79.09090909,20.90909091,0,0.438962191,0.209593702,0.326835482,71.79503047,85.61975069,199.931131,159.4668005,40.46433045,0.908777868,0.724849093,0.183928775,59.82853508,0.271947887,6514.101399,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.790909091,0.416677122,0.583322878,0.209090909,0.814679824,0.790909091,0.762283117,0.50286504,0.753899234,0.765148088,0.706462467,0.790909091,0,0.018,0,0.015625,0,15.625,124750,122586,15043,99.09090909,63.78787879,?
titanic,9,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,173,47,0,78.63636364,21.36363636,0,0.419231633,0.204455784,0.322949906,70.03506827,84.60186238,199.931131,152.1074012,47.82372974,0.908777868,0.691397278,0.21738059,62.9842186,0.286291903,6857.690665,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.786363636,0.433589272,0.566410728,0.213636364,0.818212256,0.786363636,0.753437602,0.49486837,0.782399093,0.788164899,0.693711307,0.786363636,0,0.018,0,0.015625,0,15.625,125118,122586,15043,100,63.63636364,?
titanic,9,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,171,49,0,77.72727273,22.27272727,0,0.415020621,0.213823814,0.334088167,73.2440293,87.51970698,199.931131,163.5299868,36.40114415,0.908777868,0.743318122,0.165459746,55.36202955,0.251645589,6027.79048,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.415801889,0.584198111,0.222727273,0.782652613,0.777272727,0.752550256,0.456809801,0.740712733,0.753785982,0.697454464,0.777272727,0,0.02,0,0.015625,0,15.625,125142,122586,15043,99.54545455,64.09090909,?
titanic,9,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,178,42,0,80.90909091,19.09090909,0,0.504876219,0.194384249,0.297750085,66.58512599,78.00036867,199.931131,134.6232461,65.30788489,0.908777868,0.611923846,0.296854022,73.05423763,0.332064716,7954.109371,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.809090909,0.363774717,0.636225283,0.190909091,0.820176693,0.809090909,0.790578512,0.545154002,0.816523301,0.821762378,0.745454545,0.809090909,0,0.019,0,0.015625,0,15.625,130262,122586,15043,100,63.18181818,?
titanic,9,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,171,49,0,77.72727273,22.27272727,0,0.383718271,0.206992588,0.317960796,70.90403473,83.29488568,199.931131,148.1160602,51.81507074,0.908777868,0.673254819,0.235523049,62.38634645,0.283574302,6792.59464,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.460040475,0.539959525,0.222727273,0.820690322,0.777272727,0.737348311,0.475735968,0.814632763,0.812876172,0.67109077,0.777272727,0,0.018,0,0.015625,0,15.625,125134,122586,15043,100,64.24242424,?
titanic,9,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,173,47,0,78.63636364,21.36363636,0,0.414097915,0.212098188,0.325427844,72.65292663,85.25099762,199.931131,155.1059982,44.82513277,0.908777868,0.705027265,0.203750603,58.21259514,0.264602705,6338.158655,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.786363636,0.44096237,0.55903763,0.213636364,0.826996972,0.786363636,0.750822857,0.500217286,0.756971358,0.773319671,0.689218839,0.786363636,0,0.018,0,0.015625,0,15.625,130398,122586,15043,100,65.60606061,?
titanic,10,1,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,173,48,0,78.28054299,21.71945701,0,0.417846559,0.210654344,0.327448646,71.99989585,85.56846091,201.5633873,158.7157141,42.84767322,0.912051526,0.718170652,0.193880874,60.80478123,0.275134757,6622.986292,0,0,0,0,1,221,0,0,0,0,0,0,NaN,NaN,0.78280543,0.427939658,0.572060342,0.21719457,0.808575964,0.78280543,0.751503859,0.485563668,0.747110365,0.760306195,0.694117647,0.78280543,0,0.018,0,0.015625,0,15.625,125217,122525,15104,100,64.1025641,?
titanic,10,2,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,169,52,0,76.47058824,23.52941176,0,0.348082596,0.220273228,0.337951283,75.06597141,88.02140313,210.7253913,185.7487157,24.97667559,0.953508558,0.840491926,0.113016632,52.85472624,0.239161657,5784.888682,0,0,0,0,1,220,1,1,0,0,0,0,0,0.004524887,0.764705882,0.479705882,0.520294118,0.235294118,0.808085057,0.764705882,0.718552707,0.445605547,0.733638763,0.745970862,0.434062539,0.764705882,0,0.018,0,0.015625,0,15.625,139881,122525,15104,99.09502262,64.85671192,?
titanic,10,3,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,220,184,36,0,83.63636364,16.36363636,0,0.572030693,0.185749141,0.290056375,63.62722303,75.98487903,199.931131,128.3812504,71.54988059,0.908777868,0.583551138,0.32522673,78.89095096,0.358595232,8589.607841,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.836363636,0.336032792,0.663967208,0.163636364,0.861744606,0.836363636,0.818985031,0.625393234,0.838060606,0.842343389,0.779116466,0.836363636,0,0.018,0,0.015625,0,15.625,139950,122525,15104,100,63.03030303,?
titanic,10,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,174,46,0,79.09090909,20.90909091,0,0.429087217,0.20525182,0.316070137,70.30774549,82.79959743,199.931131,147.4196889,52.51144202,0.908777868,0.670089495,0.238688373,63.93898926,0.290631769,6961.645623,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.790909091,0.431423317,0.568576683,0.209090909,0.830133808,0.790909091,0.757420608,0.512204607,0.792418943,0.796696803,0.69805466,0.790909091,0,0.018,0,0.015625,0,15.625,130286,122586,15043,100,64.09090909,?
titanic,10,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,168,52,0,76.36363636,23.63636364,0,0.348890154,0.223402503,0.344357973,76.52515017,90.21004583,199.931131,174.9905422,24.94058881,0.908777868,0.795411555,0.113366313,49.45939307,0.224815423,5385.11433,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.763636364,0.473911437,0.526088563,0.236363636,0.791086247,0.763636364,0.722810958,0.426796511,0.707155686,0.722374973,0.653585271,0.763636364,0,0.021,0,0.015625,0,15.625,127462,122586,15043,99.09090909,65.15151515,?
titanic,10,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,175,45,0,79.54545455,20.45454545,0,0.453521749,0.200506226,0.318713768,68.68217148,83.49213875,199.931131,151.3901671,48.54096381,0.908777868,0.688137123,0.220640745,66.794541,0.30361155,7272.556689,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.795454545,0.407138069,0.592861931,0.204545455,0.818438709,0.795454545,0.768565637,0.514937135,0.76179223,0.779359466,0.714787819,0.795454545,0,0.018,0,0.015625,0,15.625,127422,122586,15043,99.54545455,63.03030303,?
titanic,10,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,168,52,0,76.36363636,23.63636364,0,0.34305731,0.218759633,0.330054185,74.93476367,86.46294112,199.931131,157.037152,42.893979,0.908777868,0.713805236,0.194972632,52.9669179,0.240758718,5767.011904,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.763636364,0.481284535,0.518715465,0.236363636,0.800040128,0.763636364,0.719683367,0.431435505,0.773749882,0.777723252,0.648259747,0.763636364,0,0.019,0,0.015625,0,15.625,125150,122586,15043,100,64.6969697,?
titanic,10,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,172,48,0,78.18181818,21.81818182,0,0.409462029,0.206366874,0.333158078,70.68970015,87.27605517,199.931131,161.2017806,38.72935037,0.908777868,0.732735366,0.176042502,60.82511312,0.276477787,6622.608325,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.781818182,0.435755227,0.564244773,0.218181818,0.807047547,0.781818182,0.749475936,0.478257443,0.745911712,0.762055977,0.689411765,0.781818182,0,0.019,0,0.015625,0,15.625,130310,122586,15043,100,63.78787879,?
titanic,10,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,176,44,0,80,20,0,0.463355139,0.207873856,0.327324683,71.20590777,85.7479048,199.931131,155.899485,44.03164592,0.908777868,0.708634023,0.200143845,60.48175781,0.274917081,6585.223968,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.8,0.404972115,0.595027885,0.2,0.828673835,0.8,0.772618633,0.530809044,0.722658096,0.75121124,0.719224968,0.8,0,0.02,0,0.015625,0,15.625,125142,122586,15043,100,63.93939394,?
titanic,10,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,181,39,0,82.27272727,17.72727273,0,0.530429072,0.185620511,0.290798679,63.58316174,76.17933714,199.931131,129.2888767,70.64225422,0.908777868,0.587676712,0.321101156,79.75742651,0.362533757,8683.949272,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.822727273,0.36464995,0.63535005,0.177272727,0.852140475,0.822727273,0.801283194,0.592468371,0.849985821,0.850443099,0.756076759,0.822727273,0,0.02,0,0.015625,0,15.625,125302,122586,15043,100,63.78787879,?
